identifier,name,token,synsets
T1055.005,Thread Local Storage,Storage,"['storage.n.01', 'storehouse.n.01', 'storage.n.03', 'storage.n.04', 'memory.n.04']"
T1055.008,Ptrace System Calls,Ptrace,[]
T1055.008,Ptrace System Calls,System,['system.n.01']
T1055.008,Ptrace System Calls,Calls,['call.n.10']
T1055.009,Proc Memory,Proc,[]
T1055.009,Proc Memory,Memory,['memory.n.04']
T1055.011,Extra Window Memory Injection,Extra,[]
T1055.011,Extra Window Memory Injection,Window,[]
T1055.011,Extra Window Memory Injection,Memory,[]
T1055.011,Extra Window Memory Injection,Injection,['injection.n.01']
T1055.012,Process Hollowing,Process,['procedure.n.01']
T1055.012,Process Hollowing,Hollowing,[]
T1055.013,Process Doppelgänging,Process,['procedure.n.01']
T1055.013,Process Doppelgänging,Doppelgänging,[]
T1055.014,VDSO Hijacking,VDSO,[]
T1055.014,VDSO Hijacking,Hijacking,['hijack.v.02']
T1056,Input Capture,Input,"['input_signal.n.01', 'stimulation.n.02', 'input.v.01']"
T1056,Input Capture,Capture,"['capture.n.01', 'get.v.11', 'appropriate.v.02']"
T1056.001,Keylogging,Keylogging,[]
T1056.002,GUI Input Capture,GUI,['graphical_user_interface.n.01']
T1056.002,GUI Input Capture,Input,"['input_signal.n.01', 'stimulation.n.02', 'input.v.01']"
T1056.002,GUI Input Capture,Capture,"['capture.n.01', 'get.v.11', 'appropriate.v.02']"
T1056.003,Web Portal Capture,Web,"['network.n.01', 'world_wide_web.n.01']"
T1056.003,Web Portal Capture,Portal,['portal_site.n.01']
T1056.003,Web Portal Capture,Capture,"['capture.n.01', 'get.v.11', 'appropriate.v.02']"
T1056.004,Credential API Hooking,Credential,['certificate.n.01']
T1056.004,Credential API Hooking,API,[]
T1056.004,Credential API Hooking,Hooking,"['hook.v.05', 'pilfer.v.01']"
T1057,Process Discovery,Process,['procedure.n.01']
T1057,Process Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1059,Command and Scripting Interpreter,Command,['instruction.n.04']
T1059,Command and Scripting Interpreter,and,[]
T1059,Command and Scripting Interpreter,Scripting,['script.v.01']
T1059,Command and Scripting Interpreter,Interpreter,['interpreter.n.04']
T1059.001,PowerShell,PowerShell,[]
T1059.002,AppleScript,AppleScript,[]
T1059.003,Windows Command Shell,Windows,[]
T1059.003,Windows Command Shell,Command,['instruction.n.04']
T1059.003,Windows Command Shell,Shell,[]
T1059.004,Unix Shell,Unix,['unix.n.01']
T1059.004,Unix Shell,Shell,[]
T1059.005,Visual Basic,Visual,[]
T1059.005,Visual Basic,Basic,['basic.n.01']
T1059.006,Python,Python,[]
T1059.007,JavaScript,JavaScript,[]
T1059.008,Network Device CLI,Network,"['network.n.04', 'network.n.05']"
T1059.008,Network Device CLI,Device,['device.n.01']
T1059.008,Network Device CLI,CLI,['command_line_interface.n.01']
T1068,Exploitation for Privilege Escalation,Exploitation,['exploitation.n.02']
T1068,Exploitation for Privilege Escalation,for,[]
T1068,Exploitation for Privilege Escalation,Privilege,"['privilege.n.01', 'prerogative.n.01', 'privilege.v.01']"
T1068,Exploitation for Privilege Escalation,Escalation,['escalation.n.01']
T1069,Permission Groups Discovery,Permission,['permission.n.01']
T1069,Permission Groups Discovery,Groups,['group.n.01']
T1069,Permission Groups Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1069.001,Local Groups,Local,['local.a.02']
T1069.001,Local Groups,Groups,['group.n.01']
T1069.002,Domain Groups,Domain,[]
T1069.002,Domain Groups,Groups,['group.n.01']
T1069.003,Cloud Groups,Cloud,[]
T1069.003,Cloud Groups,Groups,['group.n.01']
T1070,Indicator Removal on Host,Indicator,['indicator.n.02']
T1070,Indicator Removal on Host,Removal,['removal.n.01']
T1070,Indicator Removal on Host,on,[]
T1070,Indicator Removal on Host,Host,['server.n.03']
T1070.001,Clear Windows Event Logs,Clear,"['unclutter.v.01', 'clear.v.05', 'clear.v.21']"
T1070.001,Clear Windows Event Logs,Windows,[]
T1070.001,Clear Windows Event Logs,Event,"['event.n.01', 'event.n.03']"
T1070.001,Clear Windows Event Logs,Logs,"['log.n.03', 'log.n.04']"
T1070.002,Clear Linux or Mac System Logs,Clear,"['unclutter.v.01', 'clear.v.05', 'clear.v.21']"
T1070.002,Clear Linux or Mac System Logs,Linux,['linux.n.01']
T1070.002,Clear Linux or Mac System Logs,or,[]
T1070.002,Clear Linux or Mac System Logs,Mac,['macintosh.n.02']
T1070.002,Clear Linux or Mac System Logs,System,['system.n.01']
T1070.002,Clear Linux or Mac System Logs,Logs,"['log.n.03', 'log.n.04']"
T1070.003,Clear Command History,Clear,"['unclutter.v.01', 'clear.v.05', 'clear.v.21']"
T1070.003,Clear Command History,Command,['instruction.n.04']
T1070.003,Clear Command History,History,"['history.n.01', 'history.n.05']"
T1070.004,File Deletion,File,['file.n.01']
T1070.004,File Deletion,Deletion,"['omission.n.03', 'deletion.n.03', 'deletion.n.04']"
T1070.005,Network Share Connection Removal,Network,"['network.n.01', 'network.n.04', 'network.n.05']"
T1070.005,Network Share Connection Removal,Share,"['share.n.01', 'parcel.n.02', 'share.v.02']"
T1070.005,Network Share Connection Removal,Connection,"['connection.n.02', 'connection.n.03', 'joining.n.01']"
T1070.005,Network Share Connection Removal,Removal,['removal.n.01']
T1070.006,Timestomp,Timestomp,[]
T1071,Application Layer Protocol,Application,['application.n.04']
T1071,Application Layer Protocol,Layer,[]
T1071,Application Layer Protocol,Protocol,['protocol.n.01']
T1071.001,Web Protocols,Web,['world_wide_web.n.01']
T1071.001,Web Protocols,Protocols,['protocol.n.01']
T1071.002,File Transfer Protocols,File,['file.n.01']
T1071.002,File Transfer Protocols,Transfer,"['transfer.n.02', 'transfer.n.03', 'transfer.v.02', 'transfer.v.04', 'transmit.v.04']"
T1071.002,File Transfer Protocols,Protocols,['protocol.n.01']
T1071.003,Mail Protocols,Mail,[]
T1071.003,Mail Protocols,Protocols,['protocol.n.01']
T1071.004,DNS,DNS,[]
T1072,Software Deployment Tools,Software,['software.n.01']
T1072,Software Deployment Tools,Deployment,['deployment.n.01']
T1072,Software Deployment Tools,Tools,"['tool.n.01', 'instrument.n.02']"
T1074,Data Staged,Data,"['data.n.01', 'datum.n.01']"
T1074,Data Staged,Staged,[]
T1074.001,Local Data Staging,Local,['local.a.02']
T1074.001,Local Data Staging,Data,"['data.n.01', 'datum.n.01']"
T1074.001,Local Data Staging,Staging,[]
T1074.002,Remote Data Staging,Remote,"['distant.s.05', 'distant.a.02']"
T1074.002,Remote Data Staging,Data,"['data.n.01', 'datum.n.01']"
T1074.002,Remote Data Staging,Staging,[]
T1078,Valid Accounts,Valid,['valid.s.02']
T1078,Valid Accounts,Accounts,['account.n.03']
T1078.001,Default Accounts,Default,['default_option.n.01']
T1078.001,Default Accounts,Accounts,['account.n.03']
T1078.002,Domain Accounts,Domain,[]
T1078.002,Domain Accounts,Accounts,['account.n.03']
T1078.003,Local Accounts,Local,['local.a.02']
T1078.003,Local Accounts,Accounts,['account.n.03']
T1078.004,Cloud Accounts,Cloud,[]
T1078.004,Cloud Accounts,Accounts,['account.n.03']
T1080,Taint Shared Content,Taint,"['contamination.n.01', 'infect.v.02']"
T1080,Taint Shared Content,Shared,['share.v.02']
T1080,Taint Shared Content,Content,"['content.n.01', 'message.n.02']"
T1082,System Information Discovery,System,['system.n.01']
T1082,System Information Discovery,Information,"['information.n.01', 'information.n.02', 'data.n.01']"
T1082,System Information Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1083,File and Directory Discovery,File,['file.n.01']
T1083,File and Directory Discovery,and,[]
T1083,File and Directory Discovery,Directory,['directory.n.02']
T1083,File and Directory Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1087,Account Discovery,Account,['account.n.03']
T1087,Account Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1087.001,Local Account,Local,['local.a.02']
T1087.001,Local Account,Account,['account.n.03']
T1087.002,Domain Account,Domain,[]
T1087.002,Domain Account,Account,['account.n.03']
T1087.003,Email Account,Email,['electronic_mail.n.01']
T1087.003,Email Account,Account,['account.n.03']
T1087.004,Cloud Account,Cloud,[]
T1087.004,Cloud Account,Account,['account.n.03']
T1090,Proxy,Proxy,[]
T1090.001,Internal Proxy,Internal,['internal.a.01']
T1090.001,Internal Proxy,Proxy,[]
T1090.002,External Proxy,External,"['external.a.01', 'external.s.02']"
T1090.002,External Proxy,Proxy,[]
T1090.003,Multi-hop Proxy,Multi,[]
T1090.003,Multi-hop Proxy,-,[]
T1090.003,Multi-hop Proxy,hop,['hop.v.02']
T1090.003,Multi-hop Proxy,Proxy,[]
T1090.004,Domain Fronting,Domain,[]
T1090.004,Domain Fronting,Fronting,['front.v.01']
T1091,Replication Through Removable Media,Replication,"['reproduction.n.04', 'replica.n.01']"
T1091,Replication Through Removable Media,Through,[]
T1091,Replication Through Removable Media,Removable,['removable.a.01']
T1091,Replication Through Removable Media,Media,['medium.n.01']
T1092,Communication Through Removable Media,Communication,"['communication.n.01', 'communication.n.02', 'communication.n.03']"
T1092,Communication Through Removable Media,Through,[]
T1092,Communication Through Removable Media,Removable,['removable.a.01']
T1092,Communication Through Removable Media,Media,['medium.n.01']
T1095,Non-Application Layer Protocol,Non,['not.r.01']
T1095,Non-Application Layer Protocol,-,[]
T1095,Non-Application Layer Protocol,Application,['application.n.04']
T1095,Non-Application Layer Protocol,Layer,[]
T1095,Non-Application Layer Protocol,Protocol,['protocol.n.01']
T1098,Account Manipulation,Account,['account.n.03']
T1098,Account Manipulation,Manipulation,['manipulation.n.01']
T1098.001,Additional Cloud Credentials,Additional,['extra.s.03']
T1098.001,Additional Cloud Credentials,Cloud,[]
T1098.001,Additional Cloud Credentials,Credentials,"['certificate.n.01', 'certificate.n.01']"
T1098.002,Exchange Email Delegate Permissions,Exchange,[]
T1098.002,Exchange Email Delegate Permissions,Email,['electronic_mail.n.01']
T1098.002,Exchange Email Delegate Permissions,Delegate,"['delegate.v.01', 'delegate.v.02']"
T1098.002,Exchange Email Delegate Permissions,Permissions,"['permission.n.01', 'license.n.04']"
T1098.003,Add Office 365 Global Administrator Role,Add,"['add.v.01', 'add.v.06']"
T1098.003,Add Office 365 Global Administrator Role,Office,[]
T1098.003,Add Office 365 Global Administrator Role,365,[]
T1098.003,Add Office 365 Global Administrator Role,Global,['global.s.01']
T1098.003,Add Office 365 Global Administrator Role,Administrator,['administrator.n.01']
T1098.003,Add Office 365 Global Administrator Role,Role,"['function.n.03', 'function.n.02']"
T1098.004,SSH Authorized Keys,SSH,[]
T1098.004,SSH Authorized Keys,Authorized,"['empower.v.01', 'authoritative.s.03']"
T1098.004,SSH Authorized Keys,Keys,['key.n.12']
T1102,Web Service,Web,"['network.n.01', 'world_wide_web.n.01']"
T1102,Web Service,Service,[]
T1102.001,Dead Drop Resolver,Dead,[]
T1102.001,Dead Drop Resolver,Drop,[]
T1102.001,Dead Drop Resolver,Resolver,[]
T1102.002,Bidirectional Communication,Bidirectional,['bidirectional.a.01']
T1102.002,Bidirectional Communication,Communication,"['communication.n.01', 'communication.n.02', 'communication.n.03']"
T1102.003,One-Way Communication,One,"['one.n.01', 'one.s.02', 'one.s.03']"
T1102.003,One-Way Communication,-,[]
T1102.003,One-Way Communication,Way,['direction.n.01']
T1102.003,One-Way Communication,Communication,"['communication.n.01', 'communication.n.02', 'communication.n.03']"
T1104,Multi-Stage Channels,Multi,[]
T1104,Multi-Stage Channels,-,[]
T1104,Multi-Stage Channels,Stage,['phase.n.01']
T1104,Multi-Stage Channels,Channels,"['channels.n.01', 'channel.n.01', 'channel.n.05']"
T1105,Ingress Tool Transfer,Ingress,[]
T1105,Ingress Tool Transfer,Tool,"['tool.n.01', 'instrument.n.02']"
T1105,Ingress Tool Transfer,Transfer,"['transfer.n.02', 'transfer.n.03', 'transfer.v.02', 'transfer.v.04', 'transmit.v.04']"
T1106,Native API,Native,[]
T1106,Native API,API,[]
T1110,Brute Force,Brute,['beastly.s.02']
T1110,Brute Force,Force,"['force.n.01', 'coerce.v.01', 'force.v.04', 'force.v.08', 'storm.v.02']"
T1110.001,Password Guessing,Password,['password.n.01']
T1110.001,Password Guessing,Guessing,"['guess.n.02', 'guess.v.02', 'estimate.v.01', 'guess.v.04']"
T1110.002,Password Cracking,Password,['password.n.01']
T1110.002,Password Cracking,Cracking,['crack.v.08']
T1110.003,Password Spraying,Password,['password.n.01']
T1110.003,Password Spraying,Spraying,"['spray.v.01', 'spray.v.02']"
T1110.004,Credential Stuffing,Credential,['certificate.n.01']
T1110.004,Credential Stuffing,Stuffing,"['stuff.v.01', 'thrust.v.02', 'stuff.v.06']"
T1111,Two-Factor Authentication Interception,Two,"['two.n.01', 'two.s.01']"
T1111,Two-Factor Authentication Interception,-,[]
T1111,Two-Factor Authentication Interception,Factor,"['factor.n.01', 'component.n.01', 'factor.v.02']"
T1111,Two-Factor Authentication Interception,Authentication,['authentication.n.02']
T1111,Two-Factor Authentication Interception,Interception,['interception.n.01']
T1112,Modify Registry,Modify,['change.v.01']
T1112,Modify Registry,Registry,['register.n.01']
T1113,Screen Capture,Screen,['screen.n.03']
T1113,Screen Capture,Capture,"['capture.n.01', 'get.v.11', 'appropriate.v.02']"
T1114,Email Collection,Email,['electronic_mail.n.01']
T1114,Email Collection,Collection,"['collection.n.01', 'collection.n.02', 'collection.n.04']"
T1114.001,Local Email Collection,Local,['local.a.02']
T1114.001,Local Email Collection,Email,['electronic_mail.n.01']
T1114.001,Local Email Collection,Collection,"['collection.n.01', 'collection.n.02', 'collection.n.04']"
T1114.002,Remote Email Collection,Remote,"['distant.s.05', 'distant.a.02']"
T1114.002,Remote Email Collection,Email,['electronic_mail.n.01']
T1114.002,Remote Email Collection,Collection,"['collection.n.01', 'collection.n.02', 'collection.n.04']"
T1114.003,Email Forwarding Rule,Email,['electronic_mail.n.01']
T1114.003,Email Forwarding Rule,Forwarding,"['forwarding.n.01', 'forward.v.01']"
T1114.003,Email Forwarding Rule,Rule,"['rule.n.01', 'rule.n.03', 'govern.v.03']"
T1115,Clipboard Data,Clipboard,['clipboard.n.01']
T1115,Clipboard Data,Data,"['data.n.01', 'datum.n.01']"
T1119,Automated Collection,Automated,"['automatize.v.02', 'automated.s.01']"
T1119,Automated Collection,Collection,"['collection.n.01', 'collection.n.02', 'collection.n.04']"
T1120,Peripheral Device Discovery,Peripheral,"['peripheral.n.01', 'peripheral.a.01']"
T1120,Peripheral Device Discovery,Device,['device.n.01']
T1120,Peripheral Device Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1123,Audio Capture,Audio,"['audio.n.01', 'audio.n.02', 'sound_recording.n.01', 'audio.n.04']"
T1123,Audio Capture,Capture,"['capture.n.01', 'get.v.11', 'appropriate.v.02']"
T1124,System Time Discovery,System,['system.n.01']
T1124,System Time Discovery,Time,"['clock_time.n.01', 'time.v.04']"
T1124,System Time Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1125,Video Capture,Video,"['video.n.01', 'video_recording.n.01', 'video.n.03', 'television.n.01']"
T1125,Video Capture,Capture,"['capture.n.01', 'get.v.11', 'appropriate.v.02']"
T1127,Trusted Developer Utilities Proxy Execution,Trusted,"['trust.v.01', 'trust.v.02', 'entrust.v.01', 'sure.s.06']"
T1127,Trusted Developer Utilities Proxy Execution,Developer,[]
T1127,Trusted Developer Utilities Proxy Execution,Utilities,"['utility.n.02', 'utility_program.n.01']"
T1127,Trusted Developer Utilities Proxy Execution,Proxy,[]
T1127,Trusted Developer Utilities Proxy Execution,Execution,['execution.n.03']
T1127.001,MSBuild,MSBuild,[]
T1129,Shared Modules,Shared,"['share.v.02', 'shared.a.01']"
T1129,Shared Modules,Modules,"['module.n.03', 'module.n.04']"
T1132,Data Encoding,Data,"['data.n.01', 'datum.n.01']"
T1132,Data Encoding,Encoding,"['encoding.n.01', 'encode.v.01']"
T1132.001,Standard Encoding,Standard,"['standard.s.02', 'standard.a.03', 'standard.s.05']"
T1132.001,Standard Encoding,Encoding,"['encoding.n.01', 'encode.v.01']"
T1132.002,Non-Standard Encoding,Non,['not.r.01']
T1132.002,Non-Standard Encoding,-,[]
T1132.002,Non-Standard Encoding,Standard,"['standard.s.02', 'standard.a.03', 'standard.s.05']"
T1132.002,Non-Standard Encoding,Encoding,"['encoding.n.01', 'encode.v.01']"
T1133,External Remote Services,External,"['external.a.01', 'external.s.02']"
T1133,External Remote Services,Remote,"['distant.s.05', 'distant.a.02']"
T1133,External Remote Services,Services,[]
T1134,Access Token Manipulation,Access,"['entree.n.02', 'access.n.02', 'access.n.05', 'access.n.06', 'access.v.01', 'access.v.02']"
T1134,Access Token Manipulation,Token,['token.n.01']
T1134,Access Token Manipulation,Manipulation,['manipulation.n.01']
T1134.001,Token Impersonation/Theft,Token,['token.n.01']
T1134.001,Token Impersonation/Theft,Impersonation,"['imposture.n.01', 'impersonation.n.03']"
T1134.001,Token Impersonation/Theft,/,[]
T1134.001,Token Impersonation/Theft,Theft,['larceny.n.01']
T1134.002,Create Process with Token,Create,"['make.v.03', 'create.v.02', 'create.v.05', 'produce.v.02']"
T1134.002,Create Process with Token,Process,['procedure.n.01']
T1134.002,Create Process with Token,with,[]
T1134.002,Create Process with Token,Token,['token.n.01']
T1134.003,Make and Impersonate Token,Make,"['make.v.01', 'make.v.03', 'induce.v.02', 'produce.v.02', 'create.v.05', 'make.v.15', 'make.v.16', 'make.v.24', 'make.v.47']"
T1134.003,Make and Impersonate Token,and,[]
T1134.003,Make and Impersonate Token,Impersonate,"['impersonate.v.01', 'pose.v.03']"
T1134.003,Make and Impersonate Token,Token,['token.n.01']
T1134.004,Parent PID Spoofing,Parent,['parent.n.02']
T1134.004,Parent PID Spoofing,PID,['pelvic_inflammatory_disease.n.01']
T1134.004,Parent PID Spoofing,Spoofing,['spoof.v.01']
T1134.005,SID-History Injection,SID,[]
T1134.005,SID-History Injection,-,[]
T1134.005,SID-History Injection,History,"['history.n.01', 'history.n.05']"
T1134.005,SID-History Injection,Injection,['injection.n.01']
T1135,Network Share Discovery,Network,"['network.n.01', 'network.n.04', 'network.n.05']"
T1135,Network Share Discovery,Share,"['share.n.01', 'parcel.n.02', 'share.v.02']"
T1135,Network Share Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1136,Create Account,Create,"['make.v.03', 'create.v.02', 'create.v.05', 'produce.v.02']"
T1136,Create Account,Account,['account.n.03']
T1136.001,Local Account,Local,['local.a.02']
T1136.001,Local Account,Account,['account.n.03']
T1136.002,Domain Account,Domain,[]
T1136.002,Domain Account,Account,['account.n.03']
T1136.003,Cloud Account,Cloud,[]
T1136.003,Cloud Account,Account,['account.n.03']
T1137,Office Application Startup,Office,[]
T1137,Office Application Startup,Application,['application.n.04']
T1137,Office Application Startup,Startup,['startup.n.01']
T1137.001,Office Template Macros,Office,[]
T1137.001,Office Template Macros,Template,['template.n.01']
T1137.001,Office Template Macros,Macros,['macro.n.01']
T1137.002,Office Test,Office,[]
T1137.002,Office Test,Test,[]
T1137.003,Outlook Forms,Outlook,[]
T1137.003,Outlook Forms,Forms,['form.n.08']
T1137.004,Outlook Home Page,Outlook,[]
T1137.004,Outlook Home Page,Home,['home.a.02']
T1137.004,Outlook Home Page,Page,[]
T1137.005,Outlook Rules,Outlook,[]
T1137.005,Outlook Rules,Rules,"['rule.n.01', 'rule.n.03', 'govern.v.03']"
T1137.006,Add-ins,Add,[]
T1137.006,Add-ins,-,[]
T1137.006,Add-ins,ins,[]
T1140,Deobfuscate/Decode Files or Information,Deobfuscate,[]
T1140,Deobfuscate/Decode Files or Information,/,[]
T1140,Deobfuscate/Decode Files or Information,Decode,['decode.v.01']
T1140,Deobfuscate/Decode Files or Information,Files,['file.n.01']
T1140,Deobfuscate/Decode Files or Information,or,[]
T1140,Deobfuscate/Decode Files or Information,Information,"['information.n.01', 'information.n.02', 'data.n.01']"
T1176,Browser Extensions,Browser,['browser.n.02']
T1176,Browser Extensions,Extensions,['extension.n.02']
T1185,Browser Session Hijacking,Browser,['browser.n.02']
T1185,Browser Session Hijacking,Session,"['session.n.01', 'session.n.03']"
T1185,Browser Session Hijacking,Hijacking,['hijack.v.02']
T1187,Forced Authentication,Forced,"['coerce.v.01', 'impel.v.01', 'force.v.04', 'force.v.08', 'forced.a.01', 'forced.s.02']"
T1187,Forced Authentication,Authentication,['authentication.n.02']
T1189,Drive-by Compromise,Drive,[]
T1189,Drive-by Compromise,-,[]
T1189,Drive-by Compromise,by,[]
T1189,Drive-by Compromise,Compromise,['compromise.v.03']
T1190,Exploit Public-Facing Application,Exploit,"['exploit.v.01', 'exploit.v.02']"
T1190,Exploit Public-Facing Application,Public,['public.a.01']
T1190,Exploit Public-Facing Application,-,[]
T1190,Exploit Public-Facing Application,Facing,"['front.v.01', 'face.v.05']"
T1190,Exploit Public-Facing Application,Application,['application.n.04']
T1195,Supply Chain Compromise,Supply,[]
T1195,Supply Chain Compromise,Chain,[]
T1195,Supply Chain Compromise,Compromise,['compromise.v.03']
T1195.001,Compromise Software Dependencies and Development Tools,Compromise,['compromise.v.03']
T1195.001,Compromise Software Dependencies and Development Tools,Software,['software.n.01']
T1195.001,Compromise Software Dependencies and Development Tools,Dependencies,['dependence.n.01']
T1195.001,Compromise Software Dependencies and Development Tools,and,[]
T1195.001,Compromise Software Dependencies and Development Tools,Development,"['development.n.01', 'development.n.02']"
T1195.001,Compromise Software Dependencies and Development Tools,Tools,"['tool.n.01', 'instrument.n.02']"
T1195.002,Compromise Software Supply Chain,Compromise,['compromise.v.03']
T1195.002,Compromise Software Supply Chain,Software,['software.n.01']
T1195.002,Compromise Software Supply Chain,Supply,[]
T1195.002,Compromise Software Supply Chain,Chain,[]
T1195.003,Compromise Hardware Supply Chain,Compromise,['compromise.v.03']
T1195.003,Compromise Hardware Supply Chain,Hardware,['hardware.n.03']
T1195.003,Compromise Hardware Supply Chain,Supply,[]
T1195.003,Compromise Hardware Supply Chain,Chain,[]
T1197,BITS Jobs,BITS,[]
T1197,BITS Jobs,Jobs,"['job.n.02', 'job.n.11']"
T1199,Trusted Relationship,Trusted,"['trust.v.01', 'trust.v.02', 'entrust.v.01', 'sure.s.06']"
T1199,Trusted Relationship,Relationship,"['relationship.n.01', 'relationship.n.02']"
T1200,Hardware Additions,Hardware,['hardware.n.03']
T1200,Hardware Additions,Additions,"['addition.n.01', 'addition.n.02', 'accession.n.03']"
T1201,Password Policy Discovery,Password,['password.n.01']
T1201,Password Policy Discovery,Policy,['policy.n.01']
T1201,Password Policy Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1202,Indirect Command Execution,Indirect,"['indirect.s.01', 'indirect.a.02', 'indirect.s.05']"
T1202,Indirect Command Execution,Command,['instruction.n.04']
T1202,Indirect Command Execution,Execution,['execution.n.03']
T1203,Exploitation for Client Execution,Exploitation,['exploitation.n.02']
T1203,Exploitation for Client Execution,for,[]
T1203,Exploitation for Client Execution,Client,['node.n.08']
T1203,Exploitation for Client Execution,Execution,['execution.n.03']
T1204,User Execution,User,['user.n.01']
T1204,User Execution,Execution,['execution.n.03']
T1204.001,Malicious Link,Malicious,['malicious.a.01']
T1204.001,Malicious Link,Link,['link.n.06']
T1204.002,Malicious File,Malicious,['malicious.a.01']
T1204.002,Malicious File,File,['file.n.01']
T1204.003,Malicious Image,Malicious,['malicious.a.01']
T1204.003,Malicious Image,Image,['picture.n.01']
T1205,Traffic Signaling,Traffic,['traffic.n.03']
T1205,Traffic Signaling,Signaling,['signal.n.01']
T1205.001,Port Knocking,Port,['interface.n.04']
T1205.001,Port Knocking,Knocking,['bump.v.01']
T1207,Rogue Domain Controller,Rogue,['rogue.n.01']
T1207,Rogue Domain Controller,Domain,[]
T1207,Rogue Domain Controller,Controller,"['restrainer.n.02', 'control.n.09']"
T1210,Exploitation of Remote Services,Exploitation,['exploitation.n.02']
T1210,Exploitation of Remote Services,of,[]
T1210,Exploitation of Remote Services,Remote,"['distant.s.05', 'distant.a.02']"
T1210,Exploitation of Remote Services,Services,[]
T1211,Exploitation for Defense Evasion,Exploitation,['exploitation.n.02']
T1211,Exploitation for Defense Evasion,for,[]
T1211,Exploitation for Defense Evasion,Defense,"['defense.n.02', 'refutation.n.01', 'defense.n.09', 'defensive_structure.n.01', 'defense.n.12']"
T1211,Exploitation for Defense Evasion,Evasion,"['evasion.n.03', 'evasion.n.04']"
T1212,Exploitation for Credential Access,Exploitation,['exploitation.n.02']
T1212,Exploitation for Credential Access,for,[]
T1212,Exploitation for Credential Access,Credential,['certificate.n.01']
T1212,Exploitation for Credential Access,Access,"['entree.n.02', 'access.n.02', 'access.n.05', 'access.n.06', 'access.v.01', 'access.v.02']"
T1213,Data from Information Repositories,Data,"['data.n.01', 'datum.n.01']"
T1213,Data from Information Repositories,from,[]
T1213,Data from Information Repositories,Information,"['information.n.01', 'information.n.02', 'data.n.01']"
T1213,Data from Information Repositories,Repositories,['depository.n.01']
T1213.001,Confluence,Confluence,[]
T1213.002,Sharepoint,Sharepoint,[]
T1213.003,Code Repositories,Code,['code.n.03']
T1213.003,Code Repositories,Repositories,['depository.n.01']
T1216,Signed Script Proxy Execution,Signed,"['sign.v.01', 'sign.v.02', 'signed.a.01']"
T1216,Signed Script Proxy Execution,Script,[]
T1216,Signed Script Proxy Execution,Proxy,[]
T1216,Signed Script Proxy Execution,Execution,['execution.n.03']
T1216.001,PubPrn,PubPrn,[]
T1217,Browser Bookmark Discovery,Browser,['browser.n.02']
T1217,Browser Bookmark Discovery,Bookmark,['bookmark.n.01']
T1217,Browser Bookmark Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1218,Signed Binary Proxy Execution,Signed,"['sign.v.01', 'sign.v.02', 'signed.a.01']"
T1218,Signed Binary Proxy Execution,Binary,['binary.n.02']
T1218,Signed Binary Proxy Execution,Proxy,[]
T1218,Signed Binary Proxy Execution,Execution,['execution.n.03']
T1218.001,Compiled HTML File,Compiled,['compile.v.03']
T1218.001,Compiled HTML File,HTML,['hypertext_markup_language.n.01']
T1218.001,Compiled HTML File,File,['file.n.01']
T1218.002,Control Panel,Control,"['control.n.01', 'control.n.02', 'control.n.05', 'dominance.n.02', 'control.n.09', 'control.v.01', 'control.v.02']"
T1218.002,Control Panel,Panel,"['panel.n.01', 'dialog_box.n.01', 'control_panel.n.01']"
T1218.003,CMSTP,CMSTP,[]
T1218.004,InstallUtil,InstallUtil,[]
T1218.005,Mshta,Mshta,[]
T1218.007,Msiexec,Msiexec,[]
T1218.008,Odbcconf,Odbcconf,[]
T1218.009,Regsvcs/Regasm,Regsvcs,[]
T1218.009,Regsvcs/Regasm,/,[]
T1218.009,Regsvcs/Regasm,Regasm,[]
T1218.010,Regsvr32,Regsvr32,[]
T1218.011,Rundll32,Rundll32,[]
T1218.012,Verclsid,Verclsid,[]
T1218.013,Mavinject,Mavinject,[]
T1218.014,MMC,MMC,[]
T1219,Remote Access Software,Remote,"['distant.s.05', 'distant.a.02']"
T1219,Remote Access Software,Access,"['entree.n.02', 'access.n.02', 'access.n.05', 'access.n.06', 'access.v.01', 'access.v.02']"
T1219,Remote Access Software,Software,['software.n.01']
T1220,XSL Script Processing,XSL,[]
T1220,XSL Script Processing,Script,[]
T1220,XSL Script Processing,Processing,"['processing.n.01', 'process.v.01', 'process.v.02', 'process.v.03']"
T1221,Template Injection,Template,['template.n.01']
T1221,Template Injection,Injection,['injection.n.01']
T1222,File and Directory Permissions Modification,File,['file.n.01']
T1222,File and Directory Permissions Modification,and,[]
T1222,File and Directory Permissions Modification,Directory,['directory.n.02']
T1222,File and Directory Permissions Modification,Permissions,"['permission.n.01', 'license.n.04']"
T1222,File and Directory Permissions Modification,Modification,"['alteration.n.02', 'modification.n.02', 'change.n.01']"
